WORK,SENT.ADDR,PARENLEN
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1001,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1003,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1004,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1008,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1013,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1014,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1019,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1024,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1025,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1026,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1028,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1055,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1085,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1108,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1111,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1113,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1114,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1115,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1116,0
Petr Speech,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-speech.xml|1117,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|1,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|2,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|3,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|5,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|6,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|7,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|8,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|9,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|10,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|11,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|12,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|13,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|14,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|15,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|16,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|17,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|18,0
Petr Speech,/harrington/4881/lattb.4881.1.tb-speech.xml|19,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|1,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|2,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|3,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|4,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|5,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|6,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|9,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|10,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|11,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|12,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|13,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|14,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|15,0
Petr Speech,/harrington/4882/lattb.4882.1.tb-speech.xml|16,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|10,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|11,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|12,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|14,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|15,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|16,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|17,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|18,0
Petr Speech,/harrington/4979/lattb.4979.1.tb-speech.xml|24,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|12,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|26,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|41,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|43,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|49,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|71,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|77,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|83,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|89,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|94,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|111,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|117,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|122,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|176,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|202,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|220,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|227,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|235,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|325,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|401,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|419,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|424,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|425,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|428,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|438,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|439,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|440,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|442,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|448,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|453,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|455,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|462,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|465,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|468,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|504,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|506,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|511,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|513,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|534,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|535,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|536,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|557,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|561,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|601,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|648,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|689,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|697,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|715,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|717,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|720,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|723,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|729,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|765,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|783,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|787,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|796,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|798,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|814,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|826,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|843,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|844,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|846,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|849,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|855,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|857,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|863,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|866,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|876,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|886,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|889,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|898,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|902,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|903,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|923,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|927,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|928,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|935,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|964,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|967,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|968,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|970,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|976,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|989,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|993,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1000,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1004,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1013,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1025,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1028,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1111,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1114,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1115,0
Petr Narr,/ldt2.1-treebanks/phi0972.phi001.perseus-lat1-narr.xml|1116,0
Petr Narr,/harrington/4881/lattb.4881.1.tb-narr.xml|1,0
Petr Narr,/harrington/4881/lattb.4881.1.tb-narr.xml|4,0
Petr Narr,/harrington/4881/lattb.4881.1.tb-narr.xml|5,0
Petr Narr,/harrington/4881/lattb.4881.1.tb-narr.xml|20,0
Petr Narr,/harrington/4881/lattb.4881.1.tb-narr.xml|21,0
Petr Narr,/harrington/4882/lattb.4882.1.tb-narr.xml|7,0
Petr Narr,/harrington/4882/lattb.4882.1.tb-narr.xml|8,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|1,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|2,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|3,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|4,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|5,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|6,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|7,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|8,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|9,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|10,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|13,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|14,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|19,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|20,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|21,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|22,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|23,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|24,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|25,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|26,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|27,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|28,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|29,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|30,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|31,0
Petr Narr,/harrington/4979/lattb.4979.1.tb-narr.xml|32,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|1,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|2,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|3,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|4,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|5,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|6,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|7,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|8,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|9,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|10,1
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|11,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|12,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|13,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|14,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|15,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|16,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|17,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|18,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|19,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|20,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|21,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|22,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|23,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|24,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|25,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|26,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|27,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|28,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|29,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|30,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|31,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|32,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|33,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|34,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|35,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|36,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|37,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|38,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|39,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|40,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|41,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|42,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|43,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|44,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|45,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|46,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|47,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|48,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|49,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|50,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|51,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|52,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|53,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|54,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|55,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|56,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|57,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|58,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|59,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|60,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|61,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|62,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|63,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|64,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|65,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|66,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|67,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|68,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|69,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|70,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|71,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|72,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|73,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|74,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|75,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|76,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|77,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|78,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|79,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|80,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|81,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|82,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|83,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|84,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|85,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|86,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|87,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|88,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|89,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|90,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|91,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|92,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|93,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|94,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|95,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|96,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|97,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|98,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|99,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|100,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|101,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|102,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|103,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|104,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|105,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|106,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|107,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|108,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|109,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|110,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|111,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|112,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|113,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|114,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|115,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|116,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|117,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|118,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|119,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|120,1
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|121,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|122,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|123,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|124,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|125,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|126,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|127,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|128,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|129,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|130,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|131,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|132,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|133,0
Fab,/ldt2.1-treebanks/phi0975.phi001.perseus-lat1.tb.xml|134,0
